 P.CHAVE  MODIFICACOES E INDICES
 XXXXXXXX XXXXXXXXXXXXXXXXXXXXX
 TURBMAXT  7 2025 3330.00
 TURBMAXT  8 2025 3330.00
 TURBMAXT  9 2025 3330.00
 TURBMAXT 10 2025 3330.00
 TURBMAXT 11 2025 3330.00
 TURBMAXT 12 2025 3330.00
 USINA    178                               XINGO               
 VAZMINT   2 2021  800.00
 TURBMAXT  2 2021 1099.39
 TURBMAXT  3 2021  949.47
 TURBMAXT  4 2021 3012.00
 TURBMAXT  5 2021 3012.00
 TURBMAXT  6 2021 3012.00
 TURBMAXT  7 2021 3012.00
 TURBMAXT  8 2021 3012.00
 TURBMAXT  9 2021 3012.00
 TURBMAXT 10 2021 3012.00
 TURBMAXT 11 2021 3012.00
 TURBMAXT 12 2021 3012.00
 TURBMAXT  1 2022 3012.00
 TURBMAXT  2 2022 3012.00
 TURBMAXT  3 2022 3012.00
 TURBMAXT  4 2022 3012.00
 TURBMAXT  5 2022 3012.00
 TURBMAXT  6 2022 3012.00
 TURBMAXT  7 2022 3012.00
 TURBMAXT  8 2022 3012.00
 TURBMAXT  9 2022 3012.00
 TURBMAXT 10 2022 3012.00
 TURBMAXT 11 2022 3012.00
 TURBMAXT 12 2022 3012.00
 TURBMAXT  1 2023 3012.00
 TURBMAXT  2 2023 3012.00
 TURBMAXT  3 2023 3012.00
 TURBMAXT  4 2023 3012.00
 TURBMAXT  5 2023 3012.00
 TURBMAXT  6 2023 3012.00
 TURBMAXT  7 2023 3012.00
 TURBMAXT  8 2023 3012.00
 TURBMAXT  9 2023 3012.00
 TURBMAXT 10 2023 3012.00
 TURBMAXT 11 2023 3012.00
 TURBMAXT 12 2023 3012.00
 TURBMAXT  1 2024 3012.00
 TURBMAXT  2 2024 3012.00
 TURBMAXT  3 2024 3012.00
 TURBMAXT  4 2024 3012.00
 TURBMAXT  5 2024 3012.00
 TURBMAXT  6 2024 3012.00
 TURBMAXT  7 2024 3012.00
 TURBMAXT  8 2024 3012.00
 TURBMAXT  9 2024 3012.00
 TURBMAXT 10 2024 3012.00
 TURBMAXT 11 2024 3012.00
 TURBMAXT 12 2024 3012.00
 TURBMAXT  1 2025 3012.00
 TURBMAXT  2 2025 3012.00
 TURBMAXT  3 2025 3012.00
 TURBMAXT  4 2025 3012.00
 TURBMAXT  5 2025 3012.00
 TURBMAXT  6 2025 3012.00
 TURBMAXT  7 2025 3012.00
 TURBMAXT  8 2025 3012.00
 TURBMAXT  9 2025 3012.00
 TURBMAXT 10 2025 3012.00
 TURBMAXT 11 2025 3012.00
 TURBMAXT 12 2025 3012.00
 USINA    162                               QUEIMADO            
 VAZMINT   2 2021    8.80
 VAZMINT   5 2021   17.00
 VAZMINT  11 2021    8.80
 VAZMINT   5 2022   17.00
 VAZMINT  11 2022    8.80
 VAZMINT   5 2023   17.00
 VAZMINT  11 2023    8.80
 VAZMINT   5 2024   17.00
 VAZMINT  11 2024    8.80
 VAZMINT   5 2025   17.00
 VAZMINT  11 2025    8.80
 VMAXT     2 2021  82.030 '%'
 VMAXT     3 2021  89.730 '%'
 VMAXT     4 2021  97.430 '%'
 VMAXT     5 2021 100.000 '%'
 VMAXT    11 2021  66.620 '%'
 VMAXT    12 2021  69.190 '%'
 VMAXT     1 2022  76.890 '%'
 VMAXT     2 2022  82.030 '%'
 VMAXT     3 2022  89.730 '%'
 VMAXT     4 2022  97.430 '%'
 VMAXT     5 2022 100.000 '%'
 VMAXT    11 2022  66.620 '%'
 VMAXT    12 2022  69.190 '%'
 VMAXT     1 2023  76.890 '%'
 VMAXT     2 2023  82.030 '%'
 VMAXT     3 2023  89.730 '%'
 VMAXT     4 2023  97.430 '%'
 VMAXT     5 2023 100.000 '%'
 VMAXT    11 2023  66.620 '%'
 VMAXT    12 2023  69.190 '%'
 VMAXT     1 2024  76.890 '%'
 VMAXT     2 2024  82.030 '%'
 VMAXT     3 2024  89.730 '%'
 VMAXT     4 2024  97.430 '%'
 VMAXT     5 2024 100.000 '%'
 VMAXT    11 2024  66.620 '%'
 VMAXT    12 2024  69.190 '%'
 VMAXT     1 2025  76.890 '%'
 VMAXT     2 2025  82.030 '%'
 VMAXT     3 2025  89.730 '%'
 VMAXT     4 2025  97.430 '%'
 VMAXT     5 2025 100.000 '%'
 VMAXT    11 2025  66.620 '%'
 VMAXT    12 2025  69.190 '%'
 USINA    176                               COMP PAF-MOX        
 VAZMINT   2 2021  800.00
 TURBMAXT  2 2021 1098.71
 TURBMAXT  3 2021  948.89
 TURBMAXT  4 2021 4199.00
 TURBMAXT  5 2021 4199.00
 TURBMAXT  6 2021 4199.00
 TURBMAXT  7 2021 4199.00
 TURBMAXT  8 2021 4199.00
 TURBMAXT  9 2021 4199.00
 TURBMAXT 10 2021 4199.00
 TURBMAXT 11 2021 4199.00
 TURBMAXT 12 2021 4199.00
 TURBMAXT  1 2022 4199.00
 TURBMAXT  2 2022 4199.00
 TURBMAXT  3 2022 4199.00
 TURBMAXT  4 2022 4199.00
 TURBMAXT  5 2022 4199.00
 TURBMAXT  6 2022 4199.00
 TURBMAXT  7 2022 4199.00
 TURBMAXT  8 2022 4199.00
 TURBMAXT  9 2022 4199.00
 TURBMAXT 10 2022 4199.00
 TURBMAXT 11 2022 4199.00
 TURBMAXT 12 2022 4199.00
 TURBMAXT  1 2023 4199.00
 TURBMAXT  2 2023 4199.00
 TURBMAXT  3 2023 4199.00
 TURBMAXT  4 2023 4199.00
 TURBMAXT  5 2023 4199.00
 TURBMAXT  6 2023 4199.00
 TURBMAXT  7 2023 4199.00
 TURBMAXT  8 2023 4199.00
 TURBMAXT  9 2023 4199.00
 TURBMAXT 10 2023 4199.00
 TURBMAXT 11 2023 4199.00
 TURBMAXT 12 2023 4199.00
 TURBMAXT  1 2024 4199.00
 TURBMAXT  2 2024 4199.00
 TURBMAXT  3 2024 4199.00
 TURBMAXT  4 2024 4199.00
 TURBMAXT  5 2024 4199.00
 TURBMAXT  6 2024 4199.00
 TURBMAXT  7 2024 4199.00
 TURBMAXT  8 2024 4199.00
 TURBMAXT  9 2024 4199.00
 TURBMAXT 10 2024 4199.00
 TURBMAXT 11 2024 4199.00
 TURBMAXT 12 2024 4199.00
 TURBMAXT  1 2025 4199.00
 TURBMAXT  2 2025 4199.00
 TURBMAXT  3 2025 4199.00
 TURBMAXT  4 2025 4199.00
 TURBMAXT  5 2025 4199.00
 TURBMAXT  6 2025 4199.00
 TURBMAXT  7 2025 4199.00
 TURBMAXT  8 2025 4199.00
 TURBMAXT  9 2025 4199.00
 TURBMAXT 10 2025 4199.00
 TURBMAXT 11 2025 4199.00
 TURBMAXT 12 2025 4199.00
 USINA    155                               RETIRO BAIXO        
 VAZMINT   2 2021   27.67
 USINA    295                               FICT.TRES MARIAS    
 VAZMINT   2 2021  321.00
 VAZMINT   3 2021  300.00
 VAZMINT   4 2021  150.00
 VMAXT     2 2021  94.890 '%'
 VMAXT     3 2021 100.000 '%'
 VMAXT    11 2021  84.090 '%'
 VMAXT    12 2021  73.880 '%'
 VMAXT     1 2022  84.090 '%'
 VMAXT     2 2022  94.890 '%'
 VMAXT     3 2022 100.000 '%'
 VMAXT    11 2022  84.090 '%'
 VMAXT    12 2022  73.880 '%'
 VMAXT     1 2023  84.090 '%'
 VMAXT     2 2023  94.890 '%'
 VMAXT     3 2023 100.000 '%'
 VMAXT    11 2023  84.090 '%'
 VMAXT    12 2023  73.880 '%'
 VMAXT     1 2024  84.090 '%'
 VMAXT     2 2024  94.890 '%'
 VMAXT     3 2024 100.000 '%'
 VMAXT    11 2024  84.090 '%'
 VMAXT    12 2024  73.880 '%'
 VMAXT     1 2025  84.090 '%'
 VMAXT     2 2025  94.890 '%'
 VMAXT     3 2025 100.000 '%'
 VMAXT    11 2025  84.090 '%'
 VMAXT    12 2025  73.880 '%'
 USINA    294                               FICT.QUEIMADO       
 VAZMINT   2 2021    8.80
 VAZMINT   5 2021   17.00
 VAZMINT  11 2021    8.80
 VAZMINT   5 2022   17.00
 VAZMINT  11 2022    8.80
 VAZMINT   5 2023   17.00
 VAZMINT  11 2023    8.80
 VAZMINT   5 2024   17.00
 VAZMINT  11 2024    8.80
 VAZMINT   5 2025   17.00
 VAZMINT  11 2025    8.80
 VMAXT     2 2021  82.030 '%'
 VMAXT     3 2021  89.730 '%'
 VMAXT     4 2021  97.430 '%'
 VMAXT     5 2021 100.000 '%'
 VMAXT    11 2021  66.620 '%'
 VMAXT    12 2021  69.190 '%'
 VMAXT     1 2022  76.890 '%'
 VMAXT     2 2022  82.030 '%'
 VMAXT     3 2022  89.730 '%'
 VMAXT     4 2022  97.430 '%'
 VMAXT     5 2022 100.000 '%'
 VMAXT    11 2022  66.620 '%'
 VMAXT    12 2022  69.190 '%'
 VMAXT     1 2023  76.890 '%'
 VMAXT     2 2023  82.030 '%'
 VMAXT     3 2023  89.730 '%'
 VMAXT     4 2023  97.430 '%'
 VMAXT     5 2023 100.000 '%'
 VMAXT    11 2023  66.620 '%'
 VMAXT    12 2023  69.190 '%'
 VMAXT     1 2024  76.890 '%'
 VMAXT     2 2024  82.030 '%'
 VMAXT     3 2024  89.730 '%'
 VMAXT     4 2024  97.430 '%'
 VMAXT     5 2024 100.000 '%'
 VMAXT    11 2024  66.620 '%'
 VMAXT    12 2024  69.190 '%'
 VMAXT     1 2025  76.890 '%'
 VMAXT     2 2025  82.030 '%'
 VMAXT     3 2025  89.730 '%'
 VMAXT     4 2025  97.430 '%'
 VMAXT     5 2025 100.000 '%'
 VMAXT    11 2025  66.620 '%'
 VMAXT    12 2025  69.190 '%'
 USINA    308                               FICT.RETIRO BAIXO   
 VAZMINT   2 2021   27.67
 USINA    251                               SERRA MESA          
 VAZMINT   2 2021  300.00
 USINA    275                               TUCURUI             
 CFUGA     1 2021   7.336
 CFUGA     2 2021   9.146
 CFUGA     3 2021  10.861
 CFUGA     4 2021  11.486
 CFUGA     5 2021   9.992
 CFUGA     6 2021   6.870
 CFUGA     7 2021   5.446
 CFUGA     8 2021   5.446
 CFUGA     9 2021   5.446
 CFUGA    10 2021   5.446
 CFUGA    11 2021   5.446
 CFUGA    12 2021   5.446
 CFUGA     1 2022   7.336
 CFUGA     2 2022   9.146
 CFUGA     3 2022  10.861
 CFUGA     4 2022  11.486
 CFUGA     5 2022   9.992
 CFUGA     6 2022   6.870
 CFUGA     7 2022   5.446
 CFUGA     8 2022   5.446
 CFUGA     9 2022   5.446
 CFUGA    10 2022   5.446
 CFUGA    11 2022   5.446
 CFUGA    12 2022   5.446
 CFUGA     1 2023   7.336
 CFUGA     2 2023   9.146
 CFUGA     3 2023  10.861
 CFUGA     4 2023  11.486
 CFUGA     5 2023   9.992
 CFUGA     6 2023   6.870
 CFUGA     7 2023   5.446
 CFUGA     8 2023   5.446
 CFUGA     9 2023   5.446
 CFUGA    10 2023   5.446
 CFUGA    11 2023   5.446
 CFUGA    12 2023   5.446
 CFUGA     1 2024   7.336
 CFUGA     2 2024   9.146
 CFUGA     3 2024  10.861
 CFUGA     4 2024  11.486
 CFUGA     5 2024   9.992
 CFUGA     6 2024   6.870
 CFUGA     7 2024   5.446
 CFUGA     8 2024   5.446
 CFUGA     9 2024   5.446
 CFUGA    10 2024   5.446
 CFUGA    11 2024   5.446
 CFUGA    12 2024   5.446
 CFUGA     1 2025   7.336
 CFUGA     2 2025   9.146
 CFUGA     3 2025  10.861
 CFUGA     4 2025  11.486
 CFUGA     5 2025   9.992
 CFUGA     6 2025   6.870
 CFUGA     7 2025   5.446
 CFUGA     8 2025   5.446
 CFUGA     9 2025   5.446
 CFUGA    10 2025   5.446
 CFUGA    11 2025   5.446
 CFUGA    12 2025   5.446
 VAZMIN       2000
 USINA    261                               LAJEADO             
 VAZMIN        255
 USINA    252                               CANA BRAVA          
 VAZMIN         90
 USINA    257                               PEIXE ANGIC         
 VAZMINT   2 2021  360.00
 USINA    267                               ESTREITO TOC        
 VAZMIN        744
 USINA    253                               SAO SALVADOR        
 VAZMIN         90
 USINA    291                               FICT.SERRA MESA     
 VAZMINT   2 2021  300.00
 VOLMAX   55.000 '%'                    
 USINA    292                               FICT.CANA BRAVA     
 VAZMIN         90
 USINA    306                               FICT.SAO SALVADOR   
 VAZMIN         90
 USINA    303                               FICT.PEIXE ANGIC    
 VAZMINT   2 2021  360.00
 USINA    302                               FICT.LAJEADO        
 VAZMIN        255
 USINA    272                               CURUA-UNA           
 VAZMIN         17
 USINA    288                               BELO MONTE          
 VAZMIN        300
 TURBMAXT  2 2021 13950.0
 TURBMAXT  3 2021 13950.0
 TURBMAXT  4 2021 13950.0
 TURBMAXT  5 2021 13950.0
 TURBMAXT  6 2021 13950.0
 TURBMAXT  7 2021 8715.14
 TURBMAXT  8 2021 6847.61
 TURBMAXT  9 2021 6847.61
 TURBMAXT 10 2021 6847.61
 TURBMAXT 11 2021 8092.63
 TURBMAXT 12 2021 9960.16
 TURBMAXT  1 2022 13950.0
 TURBMAXT  2 2022 13950.0
 TURBMAXT  3 2022 13950.0
 TURBMAXT  4 2022 13950.0
 TURBMAXT  5 2022 13950.0
 TURBMAXT  6 2022 13950.0
 TURBMAXT  7 2022 13950.0
 TURBMAXT  8 2022 11827.7
 TURBMAXT  9 2022 11827.7
 TURBMAXT 10 2022 11827.7
 TURBMAXT 11 2022 12948.2
 TURBMAXT 12 2022 13950.0
 TURBMAXT  1 2023 13950.0
 TURBMAXT  2 2023 13950.0
 TURBMAXT  3 2023 13950.0
 TURBMAXT  4 2023 13950.0
 TURBMAXT  5 2023 13950.0
 TURBMAXT  6 2023 13950.0
 TURBMAXT  7 2023 13950.0
 TURBMAXT  8 2023 11827.7
 TURBMAXT  9 2023 11827.7
 TURBMAXT 10 2023 11827.7
 TURBMAXT 11 2023 12948.2
 TURBMAXT 12 2023 13950.0
 TURBMAXT  1 2024 13950.0
 TURBMAXT  2 2024 13950.0
 TURBMAXT  3 2024 13950.0
 TURBMAXT  4 2024 13950.0
 TURBMAXT  5 2024 13950.0
 TURBMAXT  6 2024 13950.0
 TURBMAXT  7 2024 13950.0
 TURBMAXT  8 2024 11827.7
 TURBMAXT  9 2024 11827.7
 TURBMAXT 10 2024 11827.7
 TURBMAXT 11 2024 12948.2
 TURBMAXT 12 2024 13950.0
 TURBMAXT  1 2025 13950.0
 TURBMAXT  2 2025 13950.0
 TURBMAXT  3 2025 13950.0
 TURBMAXT  4 2025 13950.0
 TURBMAXT  5 2025 13950.0
 TURBMAXT  6 2025 13950.0
 TURBMAXT  7 2025 13950.0
 TURBMAXT  8 2025 11827.7
 TURBMAXT  9 2025 11827.7
 TURBMAXT 10 2025 11827.7
 TURBMAXT 11 2025 12948.2
 TURBMAXT 12 2025 13950.0
 USINA    277                               BALBINA             
 VAZMINT   2 2021  300.00
 VAZMINT  10 2021  390.00
 VAZMINT   2 2022  300.00
 VAZMINT  10 2022  390.00
 VAZMINT   2 2023  300.00
 VAZMINT  10 2023  390.00
 VAZMINT   2 2024  300.00
 VAZMINT  10 2024  390.00
 VAZMINT   2 2025  300.00
 VAZMINT  10 2025  390.00
 USINA    285                               JIRAU               
 CMONT     1 2021  89.190
 CMONT     2 2021  88.800
 CMONT     3 2021  88.830
 CMONT     4 2021  88.190
 CMONT     5 2021  89.490
 CMONT     6 2021  88.540
 CMONT     7 2021  85.670
 CMONT     8 2021  83.460
 CMONT     9 2021  82.520
 CMONT    10 2021  82.710
 CMONT    11 2021  84.430
 CMONT    12 2021  87.730
 CMONT     1 2022  89.190
 CMONT     2 2022  88.800
 CMONT     3 2022  88.830
 CMONT     4 2022  88.190
 CMONT     5 2022  89.490
 CMONT     6 2022  88.540
 CMONT     7 2022  85.670
 CMONT     8 2022  83.460
 CMONT     9 2022  82.520
 CMONT    10 2022  82.710
 CMONT    11 2022  84.430
 CMONT    12 2022  87.730
 CMONT     1 2023  89.190
 CMONT     2 2023  88.800
 CMONT     3 2023  88.830
 CMONT     4 2023  88.190
 CMONT     5 2023  89.490
 CMONT     6 2023  88.540
 CMONT     7 2023  85.670
 CMONT     8 2023  83.460
 CMONT     9 2023  82.520
 CMONT    10 2023  82.710
 CMONT    11 2023  84.430
 CMONT    12 2023  87.730
 CMONT     1 2024  89.190
 CMONT     2 2024  88.800
 CMONT     3 2024  88.830
 CMONT     4 2024  88.190
 CMONT     5 2024  89.490
 CMONT     6 2024  88.540
 CMONT     7 2024  85.670
 CMONT     8 2024  83.460
 CMONT     9 2024  82.520
 CMONT    10 2024  82.710
 CMONT    11 2024  84.430
 CMONT    12 2024  87.730
 CMONT     1 2025  89.190
 CMONT     2 2025  88.800
 CMONT     3 2025  88.830
 CMONT     4 2025  88.190
 CMONT     5 2025  89.490
 CMONT     6 2025  88.540
 CMONT     7 2025  85.670
 CMONT     8 2025  83.460
 CMONT     9 2025  82.520
 CMONT    10 2025  82.710
 CMONT    11 2025  84.430
 CMONT    12 2025  87.730
 CFUGA     1 2021  73.690
 CFUGA     2 2021  74.510
 CFUGA     3 2021  75.400
 CFUGA     4 2021  74.830
 CFUGA     5 2021  74.010
 CFUGA     6 2021  72.840
 CFUGA     7 2021  71.820
 CFUGA     8 2021  71.140
 CFUGA     9 2021  70.740
 CFUGA    10 2021  70.760
 CFUGA    11 2021  71.270
 CFUGA    12 2021  72.220
 CFUGA     1 2022  73.690
 CFUGA     2 2022  74.510
 CFUGA     3 2022  75.400
 CFUGA     4 2022  74.830
 CFUGA     5 2022  74.010
 CFUGA     6 2022  72.840
 CFUGA     7 2022  71.820
 CFUGA     8 2022  71.140
 CFUGA     9 2022  70.740
 CFUGA    10 2022  70.760
 CFUGA    11 2022  71.270
 CFUGA    12 2022  72.220
 CFUGA     1 2023  73.690
 CFUGA     2 2023  74.510
 CFUGA     3 2023  75.400
 CFUGA     4 2023  74.830
 CFUGA     5 2023  74.010
 CFUGA     6 2023  72.840
 CFUGA     7 2023  71.820
 CFUGA     8 2023  71.140
 CFUGA     9 2023  70.740
 CFUGA    10 2023  70.760
 CFUGA    11 2023  71.270
 CFUGA    12 2023  72.220
 CFUGA     1 2024  73.690
 CFUGA     2 2024  74.510
 CFUGA     3 2024  75.400
 CFUGA     4 2024  74.830
 CFUGA     5 2024  74.010
 CFUGA     6 2024  72.840
 CFUGA     7 2024  71.820
 CFUGA     8 2024  71.140
 CFUGA     9 2024  70.740
 CFUGA    10 2024  70.760
 CFUGA    11 2024  71.270
 CFUGA    12 2024  72.220
 CFUGA     1 2025  73.690
 CFUGA     2 2025  74.510
 CFUGA     3 2025  75.400
 CFUGA     4 2025  74.830
 CFUGA     5 2025  74.010
 CFUGA     6 2025  72.840
 CFUGA     7 2025  71.820
 CFUGA     8 2025  71.140
 CFUGA     9 2025  70.740
 CFUGA    10 2025  70.760
 CFUGA    11 2025  71.270
 CFUGA    12 2025  72.220
 VAZMIN       3240
 TURBMAXT  2 2021 28872.8
 TURBMAXT  3 2021 28796.8
 TURBMAXT  4 2021 27200.0
 TURBMAXT  5 2021 27200.0
 TURBMAXT  6 2021 27200.0
 TURBMAXT  7 2021 27200.0
 TURBMAXT  8 2021 27200.0
 TURBMAXT  9 2021 27200.0
 TURBMAXT 10 2021 27200.0
 TURBMAXT 11 2021 27200.0
 TURBMAXT 12 2021 27200.0
 TURBMAXT  1 2022 27200.0
 TURBMAXT  2 2022 27200.0
 TURBMAXT  3 2022 27200.0
 TURBMAXT  4 2022 27200.0
 TURBMAXT  5 2022 27200.0
 TURBMAXT  6 2022 27200.0
 TURBMAXT  7 2022 27200.0
 TURBMAXT  8 2022 27200.0
 TURBMAXT  9 2022 27200.0
 TURBMAXT 10 2022 27200.0
 TURBMAXT 11 2022 27200.0
 TURBMAXT 12 2022 27200.0
 TURBMAXT  1 2023 27200.0
 TURBMAXT  2 2023 27200.0
 TURBMAXT  3 2023 27200.0
 TURBMAXT  4 2023 27200.0
 TURBMAXT  5 2023 27200.0
 TURBMAXT  6 2023 27200.0
 TURBMAXT  7 2023 27200.0
 TURBMAXT  8 2023 27200.0
 TURBMAXT  9 2023 27200.0
 TURBMAXT 10 2023 27200.0
 TURBMAXT 11 2023 27200.0
 TURBMAXT 12 2023 27200.0
 TURBMAXT  1 2024 27200.0
 TURBMAXT  2 2024 27200.0
 TURBMAXT  3 2024 27200.0
 TURBMAXT  4 2024 27200.0
 TURBMAXT  5 2024 27200.0
 TURBMAXT  6 2024 27200.0
 TURBMAXT  7 2024 27200.0
 TURBMAXT  8 2024 27200.0
 TURBMAXT  9 2024 27200.0
 TURBMAXT 10 2024 27200.0
 TURBMAXT 11 2024 27200.0
 TURBMAXT 12 2024 27200.0
 TURBMAXT  1 2025 27200.0
 TURBMAXT  2 2025 27200.0
 TURBMAXT  3 2025 27200.0
 TURBMAXT  4 2025 27200.0
 TURBMAXT  5 2025 27200.0
 TURBMAXT  6 2025 27200.0
 TURBMAXT  7 2025 27200.0
 TURBMAXT  8 2025 27200.0
 TURBMAXT  9 2025 27200.0
 TURBMAXT 10 2025 27200.0
 TURBMAXT 11 2025 27200.0
 TURBMAXT 12 2025 27200.0
 USINA    287                               STO ANTONIO         
 CMONT     1 2021  70.770
 CMONT     2 2021  70.490
 CMONT     3 2021  70.470
 CMONT     4 2021  70.570
 CMONT     5 2021  70.790
 CMONT     6 2021  71.110
 CMONT     7 2021  71.080
 CMONT     8 2021  71.000
 CMONT     9 2021  70.920
 CMONT    10 2021  70.650
 CMONT    11 2021  70.660
 CMONT    12 2021  70.940
 CMONT     1 2022  70.770
 CMONT     2 2022  70.490
 CMONT     3 2022  70.470
 CMONT     4 2022  70.570
 CMONT     5 2022  70.790
 CMONT     6 2022  71.110
 CMONT     7 2022  71.080
 CMONT     8 2022  71.000
 CMONT     9 2022  70.920
 CMONT    10 2022  70.650
 CMONT    11 2022  70.660
 CMONT    12 2022  70.940
 CMONT     1 2023  70.770
 CMONT     2 2023  70.490
 CMONT     3 2023  70.470
 CMONT     4 2023  70.570
 CMONT     5 2023  70.790
 CMONT     6 2023  71.110
 CMONT     7 2023  71.080
 CMONT     8 2023  71.000
 CMONT     9 2023  70.920
 CMONT    10 2023  70.650
 CMONT    11 2023  70.660
 CMONT    12 2023  70.940
 CMONT     1 2024  70.770
 CMONT     2 2024  70.490
 CMONT     3 2024  70.470
 CMONT     4 2024  70.570
 CMONT     5 2024  70.790
 CMONT     6 2024  71.110
 CMONT     7 2024  71.080
 CMONT     8 2024  71.000
 CMONT     9 2024  70.920
 CMONT    10 2024  70.650
 CMONT    11 2024  70.660
 CMONT    12 2024  70.940
 CMONT     1 2025  70.770
 CMONT     2 2025  70.490
 CMONT     3 2025  70.470
 CMONT     4 2025  70.570
 CMONT     5 2025  70.790
 CMONT     6 2025  71.110
 CMONT     7 2025  71.080
 CMONT     8 2025  71.000
 CMONT     9 2025  70.920
 CMONT    10 2025  70.650
 CMONT    11 2025  70.660
 CMONT    12 2025  70.940
 CFUGA     1 2021  56.150
 CFUGA     2 2021  57.540
 CFUGA     3 2021  59.220
 CFUGA     4 2021  58.500
 CFUGA     5 2021  56.350
 CFUGA     6 2021  54.470
 CFUGA     7 2021  51.350
 CFUGA     8 2021  48.110
 CFUGA     9 2021  46.600
 CFUGA    10 2021  46.940
 CFUGA    11 2021  49.170
 CFUGA    12 2021  53.350
 CFUGA     1 2022  56.150
 CFUGA     2 2022  57.540
 CFUGA     3 2022  59.220
 CFUGA     4 2022  58.500
 CFUGA     5 2022  56.350
 CFUGA     6 2022  54.470
 CFUGA     7 2022  51.350
 CFUGA     8 2022  48.110
 CFUGA     9 2022  46.600
 CFUGA    10 2022  46.940
 CFUGA    11 2022  49.170
 CFUGA    12 2022  53.350
 CFUGA     1 2023  56.150
 CFUGA     2 2023  57.540
 CFUGA     3 2023  59.220
 CFUGA     4 2023  58.500
 CFUGA     5 2023  56.350
 CFUGA     6 2023  54.470
 CFUGA     7 2023  51.350
 CFUGA     8 2023  48.110
 CFUGA     9 2023  46.600
 CFUGA    10 2023  46.940
 CFUGA    11 2023  49.170
 CFUGA    12 2023  53.350
 CFUGA     1 2024  56.150
 CFUGA     2 2024  57.540
 CFUGA     3 2024  59.220
 CFUGA     4 2024  58.500
 CFUGA     5 2024  56.350
 CFUGA     6 2024  54.470
 CFUGA     7 2024  51.350
 CFUGA     8 2024  48.110
 CFUGA     9 2024  46.600
 CFUGA    10 2024  46.940
 CFUGA    11 2024  49.170
 CFUGA    12 2024  53.350
 CFUGA     1 2025  56.150
 CFUGA     2 2025  57.540
 CFUGA     3 2025  59.220
 CFUGA     4 2025  58.500
 CFUGA     5 2025  56.350
 CFUGA     6 2025  54.470
 CFUGA     7 2025  51.350
 CFUGA     8 2025  48.110
 CFUGA     9 2025  46.600
 CFUGA    10 2025  46.940
 CFUGA    11 2025  49.170
 CFUGA    12 2025  53.350
 VAZMIN       3293
 TURBMAXT  2 2021 31145.1
 TURBMAXT  3 2021 31063.1
 TURBMAXT  4 2021 29120.0
 TURBMAXT  5 2021 29120.0
 TURBMAXT  6 2021 29120.0
 TURBMAXT  7 2021 29120.0
 TURBMAXT  8 2021 29120.0
 TURBMAXT  9 2021 29120.0
 TURBMAXT 10 2021 29120.0
 TURBMAXT 11 2021 29120.0
 TURBMAXT 12 2021 29120.0
 TURBMAXT  1 2022 29120.0
 TURBMAXT  2 2022 29120.0
 TURBMAXT  3 2022 29120.0
 TURBMAXT  4 2022 29120.0
 TURBMAXT  5 2022 29120.0
 TURBMAXT  6 2022 29120.0
 TURBMAXT  7 2022 29120.0
 TURBMAXT  8 2022 29120.0
 TURBMAXT  9 2022 29120.0
 TURBMAXT 10 2022 29120.0
 TURBMAXT 11 2022 29120.0
 TURBMAXT 12 2022 29120.0
 TURBMAXT  1 2023 29120.0
 TURBMAXT  2 2023 29120.0
 TURBMAXT  3 2023 29120.0
 TURBMAXT  4 2023 29120.0
 TURBMAXT  5 2023 29120.0
 TURBMAXT  6 2023 29120.0
 TURBMAXT  7 2023 29120.0
 TURBMAXT  8 2023 29120.0
 TURBMAXT  9 2023 29120.0
 TURBMAXT 10 2023 29120.0
 TURBMAXT 11 2023 29120.0
 TURBMAXT 12 2023 29120.0
 TURBMAXT  1 2024 29120.0
 TURBMAXT  2 2024 29120.0
 TURBMAXT  3 2024 29120.0
 TURBMAXT  4 2024 29120.0
 TURBMAXT  5 2024 29120.0
 TURBMAXT  6 2024 29120.0
 TURBMAXT  7 2024 29120.0
 TURBMAXT  8 2024 29120.0
 TURBMAXT  9 2024 29120.0
 TURBMAXT 10 2024 29120.0
 TURBMAXT 11 2024 29120.0
 TURBMAXT 12 2024 29120.0
 TURBMAXT  1 2025 29120.0
 TURBMAXT  2 2025 29120.0
 TURBMAXT  3 2025 29120.0
 TURBMAXT  4 2025 29120.0
 TURBMAXT  5 2025 29120.0
 TURBMAXT  6 2025 29120.0
 TURBMAXT  7 2025 29120.0
 TURBMAXT  8 2025 29120.0
 TURBMAXT  9 2025 29120.0
 TURBMAXT 10 2025 29120.0
 TURBMAXT 11 2025 29120.0
 TURBMAXT 12 2025 29120.0
 USINA    228                               COLIDER             
 VAZMIN        192
 USINA    229                               TELES PIRES         
 TURBMINT  2 2021    0.00
 TURBMINT  3 2021    0.00
 TURBMINT  4 2021    0.00
 TURBMINT  5 2021    0.00
 TURBMINT  6 2021    0.00
 TURBMINT  7 2021    0.00
 TURBMINT  8 2021    0.00
 TURBMINT  9 2021  390.00
 TURBMINT 10 2021  390.00
 TURBMINT 11 2021  390.00
 TURBMINT 12 2021  390.00
 TURBMINT  1 2022  390.00
 TURBMINT  2 2022  390.00
 TURBMINT  3 2022  390.00
 TURBMINT  4 2022  390.00
 TURBMINT  5 2022  390.00
 TURBMINT  6 2022  390.00
 TURBMINT  7 2022  390.00
 TURBMINT  8 2022  390.00
