
         MODELO ESTOCASTICO DE GERACAO DE VAZOES   SINTETICAS - PAR(p)


                              SERIE  DE VAZOES   DA USINA FURNAS       (CONFIGURACAO No.   59)


        JAN        FEV        MAR        ABR        MAI        JUN        JUL        AGO        SET        OUT        NOV        DEZ

     0.313E-02  0.971E+00  -.759E+00  -.287E+00  0.101E+00  -.234E+00  -.341E+00  0.319E-02  -.216E+00  -.311E+00  0.747E+00  -.181E+00
     -.218E+00  0.162E+01  -.501E+00  -.218E-01  -.167E+00  -.217E+00  0.414E+00  0.305E+00  -.505E+00  -.276E+00  0.601E+00  0.698E+00
     -.766E+00  0.544E+00  0.124E+00  0.207E+00  0.203E+00  -.272E+00  -.223E+00  0.163E+00  -.487E+00  -.421E+00  -.101E+01  -.519E+00
     -.331E+00  0.797E+00  0.141E+01  0.318E+00  -.761E+00  0.258E+00  -.290E+00  -.977E-01  -.200E+00  -.602E+00  0.462E-01  -.973E+00
     -.876E+00  -.704E+00  -.130E+00  0.125E+01  -.340E+00  0.211E-01  0.799E-01  0.239E+00  0.252E-01  -.568E-01  -.230E-01  -.314E+00
     -.774E+00  0.342E+00  -.943E+00  0.577E-01  0.736E+00  -.184E+00  -.538E+00  0.866E-02  -.287E+00  -.233E+00  -.378E+00  -.556E+00
     0.123E-01  -.904E+00  0.152E+00  0.181E+00  -.192E+00  0.202E+00  -.201E+00  -.522E-01  0.240E+00  -.158E+00  -.160E+00  0.734E+00
     -.759E+00  -.937E+00  0.537E+00  -.287E+00  0.471E+00  0.411E+00  -.137E+00  0.102E+01  -.427E+00  -.464E+00  -.243E+00  0.503E+00
     0.113E+00  0.188E-01  0.531E+00  0.142E+01  0.449E+00  -.352E+00  0.317E-01  -.153E-02  0.464E+00  -.788E+00  0.405E+00  -.533E-01
     -.115E+01  0.661E+00  -.214E+00  -.512E-01  0.967E+00  0.255E+00  0.399E+00  -.993E-01  -.216E+00  -.932E-01  -.340E+00  -.109E+01
     0.805E+00  -.229E+00  -.624E-01  0.549E+00  -.277E+00  -.148E+00  0.935E-02  0.432E+00  -.348E+00  -.168E+00  0.903E-01  -.727E+00
     0.329E+00  0.178E+00  0.112E+01  -.578E+00  0.228E+00  -.225E+00  0.527E+00  0.587E-01  -.656E+00  -.490E+00  -.318E+00  0.562E+00
     0.134E+01  0.125E+01  0.991E+00  -.620E+00  0.277E+00  -.744E+00  -.324E+00  0.163E+00  -.411E+00  -.849E+00  -.245E+00  -.881E+00
     -.254E-01  0.140E+01  -.550E+00  -.690E+00  -.146E+00  0.959E-01  -.876E-01  0.298E+00  -.182E+00  0.648E+00  -.748E-01  0.152E+00
     -.374E+00  -.240E+00  -.676E+00  -.507E+00  -.260E+00  -.898E-01  0.132E+00  0.996E-01  -.235E-01  0.910E-02  -.217E+00  -.132E+01
     0.602E+00  0.655E+00  -.117E+01  -.152E+00  0.556E-02  -.771E-01  -.385E+00  -.593E+00  -.102E+00  0.824E+00  0.304E+00  0.122E+00
     0.829E+00  0.151E+01  0.673E+00  -.874E+00  0.107E+01  -.293E+00  0.590E+00  0.338E+00  -.110E+01  0.666E+00  0.917E-02  0.292E+00
     0.803E+00  -.169E-01  0.171E+01  -.313E+00  -.864E-01  -.925E+00  -.466E+00  -.570E-01  0.176E+00  0.896E+00  0.127E+01  -.106E+00
     0.113E+01  0.541E+00  -.174E+00  -.639E+00  -.356E+00  -.242E+00  0.328E-01  0.387E+00  -.142E+00  -.282E+00  0.820E+00  -.288E+00
     -.135E+00  -.955E+00  -.358E+00  -.374E+00  -.300E+00  -.574E-01  0.310E-01  0.427E+00  0.154E+00  0.310E+00  -.820E+00  0.732E+00
     -.104E+01  -.314E+00  -.387E+00  -.222E+00  -.547E+00  0.342E+00  -.691E-01  0.120E+00  -.319E+00  0.592E+00  0.214E+01  -.701E+00
     -.292E+00  -.946E-01  0.355E+00  -.390E+00  -.303E+00  -.648E-01  0.297E+00  -.254E+00  0.154E+01  -.710E-01  0.383E+00  -.149E+01
     -.814E+00  -.110E+01  -.465E+00  0.324E-01  0.267E-02  0.367E+00  0.199E+00  -.482E+00  0.128E-01  0.671E+00  -.585E+00  0.112E+01
     -.674E+00  0.660E+00  0.143E+00  -.414E+00  -.567E+00  -.170E+00  0.141E+01  -.420E+00  -.322E+00  0.895E+00  0.470E+00  -.492E+00
     -.373E+00  -.315E+00  -.654E+00  0.109E+01  -.295E+00  -.179E+00  -.136E+00  0.845E-01  -.133E+00  0.236E+00  0.111E+00  0.725E+00
     -.208E-01  -.988E+00  0.706E+00  0.384E+00  -.167E+00  0.504E+00  0.119E+00  -.121E+00  -.583E+00  -.483E+00  -.751E+00  0.479E+00
     -.209E+00  0.251E+00  -.925E+00  -.161E+00  -.400E+00  -.255E+00  0.417E+00  -.812E+00  -.280E-02  0.434E+00  0.108E+01  -.247E+00
     -.974E+00  -.771E-01  0.288E+00  0.582E+00  0.657E+00  0.703E+00  0.161E+01  0.125E+01  0.917E+00  0.168E+00  0.131E+01  0.111E+00
     -.366E+00  -.163E+00  -.752E+00  0.578E+00  -.638E+00  -.191E+00  -.204E+00  -.389E+00  0.122E+01  -.506E+00  0.524E+00  0.652E+00
     -.434E+00  -.459E+00  -.551E-02  -.399E+00  0.473E+00  0.531E+00  -.357E+00  -.310E+00  -.393E+00  -.255E+00  0.693E+00  -.292E+00
     -.409E+00  0.903E+00  -.553E+00  -.114E+00  0.243E+00  -.127E+00  0.178E+00  0.788E+00  0.817E+00  -.480E+00  0.791E+00  0.572E+00
     0.913E+00  -.633E-01  -.987E+00  0.215E+01  -.762E-01  -.452E-01  0.377E+00  -.628E+00  -.263E+00  -.861E+00  0.270E+00  0.975E+00
     0.943E+00  -.126E+01  -.266E+00  0.411E-01  0.782E-01  0.451E+00  -.153E+00  0.281E+00  -.684E+00  0.170E+01  0.870E+00  0.142E+01
     -.459E+00  -.451E-01  0.219E+01  0.220E+00  -.120E+00  0.180E+00  0.290E+00  0.506E-01  -.103E+01  0.743E-01  -.911E+00  0.134E+01
     0.144E+01  0.150E+01  0.839E+00  0.109E+01  0.612E+00  0.394E+01  -.219E+00  -.624E+00  0.160E+01  0.536E+00  -.354E-01  0.158E+00
     -.154E+01  -.965E+00  -.108E+01  -.269E+00  0.287E+00  -.116E+01  -.477E+00  0.689E+00  0.722E+00  -.338E+00  -.119E+00  0.305E+00
     0.913E+00  0.281E+00  0.128E+01  -.973E-02  -.429E+00  -.395E+00  -.569E-01  0.891E-01  0.108E+00  -.439E+00  0.552E-01  -.586E+00
     0.186E+00  -.174E+00  -.112E+00  -.371E+00  0.934E+00  -.598E+00  0.381E+00  0.107E+01  -.103E+01  -.823E+00  -.628E+00  0.174E+01
     -.117E+00  0.116E+00  -.680E+00  0.966E+00  0.199E+00  0.554E-01  -.106E+00  -.169E-01  0.366E+00  -.636E+00  -.343E+00  0.110E+00
     -.715E+00  0.350E+00  -.714E-01  -.451E+00  0.110E+00  0.270E+00  -.522E+00  0.210E+00  -.366E+00  0.408E+00  -.390E+00  -.872E+00
     0.662E+00  -.111E+00  0.271E+00  -.388E+00  -.515E+00  0.117E+00  0.348E+00  0.682E+00  0.166E+00  -.104E+00  -.397E+00  0.185E+00
     -.415E+00  -.121E+01  0.224E+00  0.106E+00  0.598E+00  -.391E+00  0.187E+00  0.507E+00  0.316E+00  0.884E-01  -.922E+00  -.684E+00
     0.761E+00  0.717E+00  0.396E+00  0.249E+01  0.150E+00  -.769E+00  -.237E+00  -.453E+00  -.371E+00  0.601E+00  -.158E+01  -.772E+00
     0.149E+01  0.641E+00  -.718E+00  -.203E+00  0.968E+00  -.962E+00  0.247E+00  -.328E+00  0.100E+01  0.839E+00  0.112E+01  -.117E+01
     -.622E+00  0.871E+00  -.387E+00  -.426E-01  -.468E+00  0.421E+00  -.240E+00  0.182E+00  0.157E-01  -.418E-02  -.116E+01  -.812E+00
     0.771E+00  -.129E+01  0.283E+00  -.414E-01  0.109E+01  -.448E+00  -.317E+00  -.186E+00  -.394E+00  -.535E+00  -.103E+00  0.356E+00
     -.913E+00  0.268E+01  -.147E+01  -.195E+00  -.289E+00  -.375E+00  0.344E-01  -.676E+00  -.352E+00  0.114E+01  -.818E+00  -.604E+00
     0.667E+00  -.834E+00  0.433E+00  -.245E+00  0.170E+00  -.309E+00  -.176E-01  0.232E+00  0.153E+01  -.811E-01  0.232E+01  0.739E-01
     0.179E+01  -.777E+00  -.320E+00  -.438E-01  -.230E+00  0.907E+00  -.215E+00  -.386E+00  -.500E+00  -.320E+00  -.178E+00  -.878E-01
     -.734E+00  -.230E+00  -.488E+00  -.268E+00  0.533E-01  0.126E+00  -.369E+00  0.361E+00  -.347E+00  0.673E+00  -.674E+00  0.182E-01
     0.209E+00  -.123E+00  0.333E+00  -.636E+00  -.486E+00  0.208E+00  0.761E-01  -.517E+00  0.118E+00  -.928E+00  -.397E+00  -.735E-01
     0.152E+01  0.133E-01  -.217E+00  -.551E+00  -.652E+00  0.151E+00  0.108E+00  0.339E+00  0.872E+00  -.855E+00  0.626E+00  -.452E-01
     -.943E+00  -.749E+00  -.551E+00  -.210E+00  -.711E-01  -.815E-01  -.164E+00  -.850E-01  0.529E+00  0.605E+00  -.116E+00  0.149E-01
     -.453E+00  0.117E+01  -.768E+00  -.771E+00  -.442E+00  -.160E+00  0.492E-01  -.107E+00  0.464E+00  -.655E+00  0.364E+00  0.270E+00
     0.363E+00  -.324E+00  -.373E+00  -.129E+00  -.204E+00  -.271E+00  0.252E+00  -.554E+00  0.678E-01  -.199E+00  -.242E+00  -.342E-01
     -.238E+00  0.391E+00  -.142E+00  0.230E+00  0.411E+00  0.414E+00  0.227E+00  -.531E+00  -.100E+01  0.467E-01  -.625E+00  0.956E+00
     0.393E+00  -.760E-01  0.484E-01  -.545E+00  0.105E+01  -.518E+00  -.199E+00  -.318E+00  0.159E+00  -.739E+00  0.206E+00  0.182E+00
     -.776E+00  -.307E+00  0.436E+00  -.590E+00  -.469E+00  -.247E-01  0.253E-03  -.232E+00  0.294E+00  0.420E+00  0.202E-01  0.450E+00
     0.255E+01  -.247E+00  -.141E+01  -.573E+00  -.389E+00  -.528E-01  0.262E+00  -.321E+00  -.468E+00  -.512E+00  0.513E+00  -.323E+00
     -.443E+00  0.642E+00  0.515E+00  0.126E+01  -.345E+00  -.488E-01  -.376E+00  0.572E+00  -.218E+00  -.657E-01  0.622E+00  0.109E+00
     0.145E+00  0.149E+01  -.743E+00  0.111E+01  -.852E+00  -.137E+00  0.469E+00  0.279E+00  0.817E+00  0.578E+00  -.136E+01  0.867E+00
     -.642E+00  -.100E+01  -.182E+00  -.207E+00  -.233E+00  -.159E+00  0.813E-01  -.516E+00  0.110E+00  0.283E+00  0.310E+00  0.435E+00
     0.153E+01  -.154E+01  0.138E+01  -.371E-01  -.270E+00  0.996E-01  -.619E-01  -.119E+00  -.407E+00  0.284E-01  -.601E+00  0.755E+00
     0.572E+00  -.118E+01  -.644E+00  -.136E+00  0.417E+00  0.869E+00  -.164E+00  -.693E+00  -.753E+00  -.120E+01  -.219E+00  -.334E+00
     0.774E+00  0.145E+00  -.283E+00  0.197E+00  -.299E+00  0.592E+00  0.174E+00  -.354E+00  -.386E+00  0.487E-01  -.420E+00  -.471E+00
     -.136E+01  -.117E+01  -.657E+00  0.102E+00  -.464E-01  0.157E+00  0.652E-01  -.524E-01  -.673E-01  -.575E+00  -.154E+00  0.241E-01
     -.119E+01  -.509E+00  0.305E-01  0.723E-01  0.133E+00  0.263E+00  -.134E+00  -.209E+00  0.979E+00  -.894E+00  0.492E+00  0.170E+00
     0.450E+00  -.617E+00  0.229E+00  -.523E+00  -.268E+00  0.133E+01  -.595E+00  -.108E-01  -.604E+00  -.145E+00  0.666E-01  -.107E+01
     -.557E+00  -.868E+00  -.380E+00  -.321E+00  0.473E+00  0.889E-01  -.458E+00  -.328E+00  -.159E+00  -.265E+00  0.271E-01  -.482E+00
     -.223E+00  -.875E+00  -.160E+00  -.447E+00  -.401E+00  0.193E+00  -.292E+00  0.359E+00  0.254E+00  0.118E+01  0.632E+00  -.470E+00
     -.105E+01  -.512E+00  0.794E+00  0.290E+00  0.945E-01  -.314E+00  -.357E+00  -.194E+00  0.570E-01  -.362E+00  0.164E-01  -.132E+00

                                                       MEDIA DA SERIE DE RUIDOS


        JAN        FEV        MAR        ABR        MAI        JUN        JUL        AGO        SET        OUT        NOV        DEZ

POS  -.289E-02  -.106E-15  0.183E-15  -.112E-16  0.150E-15  0.786E-16  -.143E-15  -.143E-15  0.343E-15  0.170E-15  0.661E-16  -.125E-17



                                                     DESVIO PADRAO DA SERIE DE RUIDOS


        JAN        FEV        MAR        ABR        MAI        JUN        JUL        AGO        SET        OUT        NOV        DEZ

POS  0.831E+00  0.863E+00  0.786E+00  0.594E+00  0.452E+00  0.577E+00  0.364E+00  0.403E+00  0.585E+00  0.586E+00  0.688E+00  0.674E+00



                                                     ASSIMETRIA DA SERIE DE RUIDOS


        JAN        FEV        MAR        ABR        MAI        JUN        JUL        AGO        SET        OUT        NOV        DEZ

POS  0.602E+00  0.586E+00  0.125E+01  0.184E+01  0.747E+00  0.368E+01  0.154E+01  0.568E+00  0.907E+00  0.558E+00  0.648E+00  0.182E+00



                                          CORRELOGRAMO DA SERIE DE RUIDOS


   ORDEM
 JAN/POS   -0.00832   0.07099  -0.05539  -0.10118  -0.17373  -0.00677   0.08443   0.00566  -0.03100   0.14427   0.02477
 FEV/POS    0.05324  -0.15762  -0.01289   0.05448  -0.04896  -0.06076   0.09485  -0.05151   0.26949  -0.02192   0.11186
 MAR/POS   -0.05968   0.13665  -0.01782  -0.03846  -0.14221   0.02355   0.10660   0.02638  -0.14245   0.01475  -0.01485
 ABR/POS    0.00152   0.00427  -0.01730   0.07366  -0.19048  -0.03636   0.09379  -0.10451   0.30190   0.00075   0.01499
 MAI/POS   -0.00762  -0.00668  -0.02021   0.00566   0.04563  -0.04840  -0.00239  -0.13835  -0.11148  -0.04464   0.08419
 JUN/POS   -0.06437   0.10886   0.04408  -0.05151   0.08443   0.03081  -0.01215   0.02358  -0.01334  -0.11696   0.01364
 JUL/POS    0.00557  -0.09594   0.04322   0.02638   0.09485  -0.00677   0.10222   0.09689   0.14371  -0.09030  -0.17130
 AGO/POS    0.07007  -0.15947   0.12738  -0.10451   0.10660  -0.06076  -0.17373   0.10240   0.13732   0.05288  -0.04191
 SET/POS   -0.00080   0.07247   0.06870  -0.13835   0.09379   0.02355  -0.04896  -0.10118  -0.12799  -0.01982   0.10474
 OUT/POS   -0.00158   0.00226   0.02174   0.02358  -0.00239  -0.03636  -0.14221   0.05448   0.15478   0.08592  -0.00775
 NOV/POS   -0.02895   0.24656   0.01024   0.09689  -0.01215  -0.04840  -0.19048  -0.03846   0.13286  -0.15714  -0.02126
 DEZ/POS   -0.00273  -0.01450  -0.09021   0.10240   0.10222   0.03081   0.04563   0.07366  -0.01782   0.06216   0.03776


