***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: NEWAVE     - Versao FPHA_NEWAVE                             *
*                                                                     *
***********************************************************************


____________________________________________________________________
                                   
____________________________________________________________________


---------------------------------------------------------------------------------
Relatorio de dados para a modelagem da funcao de producao das usinas hidroeletricas
---------------------------------------------------------------------------------
----;----;-------------;----;----;----;----;-----;--------;--------;-----;--------;--------;--------;--------;
USIH;IPER;    Nome     ;      Opcoes    ;;;;     Discretiz. Q    ;;;    Discretiz. V     ;;;    Janela GH   ;;
  - ;    ;     -       ;Tipo;Conv;Alfa;Rems; Npt ;   Qmin ;  Qmax  ; Npt ;  Vmin  ;  Vmax  ;  GHmin ; GHmax  ;
  - ;    ;             ;    ;    ;    ;    ;     ; (m3/s) ; (m3/s) ;     ; (hm3)  ; (hm3)  ;  (MW)  ;  (MW)  ;
----;----;-------------;----;----;----;----;-----;--------;--------;-----;--------;--------;--------;--------;
  34;  10; I. SOLTEIRA ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  9242.0;    5; 16140.7; 21060.0;     0.0;  3444.0;
  34;  11; I. SOLTEIRA ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  9242.0;    5; 16140.7; 21060.0;     0.0;  3444.0;
  34;  12; I. SOLTEIRA ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  9242.0;    5; 16140.7; 21060.0;     0.0;  3444.0;
  34;  13; I. SOLTEIRA ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  9242.0;    5; 16140.7; 21060.0;     0.0;  3444.0;
  24;   1; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   2; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   3; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   4; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   5; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   6; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   7; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   8; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;   9; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;  10; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;  11; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;  12; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  24;  13; EMBORCACAO  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   943.1;    5;  4669.0; 12727.2;     0.0;  1192.0;
  25;   1; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   2; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   3; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   4; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   5; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   6; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   7; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   8; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;   9; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;  10; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;  11; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;  12; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  25;  13; NOVA PONTE  ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   588.1;    5;  2412.0;  8908.8;     0.0;   510.0;
  26;   1; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   2; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   3; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   4; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   5; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   6; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   7; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   8; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;   9; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;  10; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;  11; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;  12; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  26;  13; MIRANDA     ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   668.0;    5;  1002.4;  1120.0;     0.0;   408.0;
  30;   1; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   2; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   3; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   4; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   5; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   6; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   7; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   8; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;   9; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;  10; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;  11; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;  12; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  30;  13; CORUMBA I   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   533.0;    5;   470.0;  1413.4;     0.0;   375.0;
  31;   1; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   2; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   3; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   4; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   5; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   6; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   7; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   8; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;   9; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;  10; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;  11; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;  12; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  31;  13; ITUMBIARA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2714.1;    5;  4573.0; 12808.8;     0.0;  2082.0;
  32;   1; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   2; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   3; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   4; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   5; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   6; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   7; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   8; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;   9; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;  10; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;  11; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;  12; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  32;  13; CACH.DOURADA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2435.2;    1;   465.0;   465.0;     0.0;   658.0;
  33;   1; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   2; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   3; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   4; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   5; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   6; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   7; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   8; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;   9; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;  10; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;  11; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;  12; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  33;  13; SAO SIMAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2565.8;    5;  7000.0; 10866.9;     0.0;  1710.0;
  37;   1; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   2; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   3; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   4; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   5; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   6; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   7; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   8; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;   9; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;  10; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;  11; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;  12; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  37;  13; BARRA BONITA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   701.6;    5;   859.0;  3135.0;     0.0;   140.0;
  38;   1; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   2; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   3; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   4; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   5; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   6; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   7; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   8; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;   9; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;  10; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;  11; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;  12; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  38;  13; A.S. LIMA   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   779.2;    1;   525.2;   525.2;     0.0;   144.0;
  39;   1; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   2; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   3; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   4; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   5; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   6; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   7; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   8; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;   9; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;  10; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;  11; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;  12; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  39;  13; IBITINGA    ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;   730.7;    1;   962.7;   962.7;     0.0;   131.4;
  40;   1; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   2; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   3; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   4; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   5; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   6; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   7; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   8; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;   9; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;  10; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;  11; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;  12; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  40;  13; PROMISSAO   ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1295.9;    5;  5280.0;  7369.7;     0.0;   264.0;
  42;   1; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   2; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   3; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   4; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   5; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   6; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   7; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   8; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;   9; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;  10; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;  11; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;  12; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  42;  13; NAVANHANDAVA;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  1247.8;    1;  2666.0;  2666.0;     0.0;   347.4;
  43;   1; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   2; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   3; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   4; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   5; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   6; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   7; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   8; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;   9; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;  10; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;  11; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;  12; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  43;  13; TRES IRMAOS ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  2080.9;    5; 10371.4; 13372.0;     0.0;   807.5;
  45;   1; JUPIA       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  8258.3;    1;  3249.1;  3249.1;     0.0;  1551.2;
  45;   2; JUPIA       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  8258.3;    1;  3249.1;  3249.1;     0.0;  1551.2;
  45;   3; JUPIA       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  8258.3;    1;  3249.1;  3249.1;     0.0;  1551.2;
  45;   4; JUPIA       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  8258.3;    1;  3249.1;  3249.1;     0.0;  1551.2;
  45;   5; JUPIA       ;  2 ;  1 ;  1 ;  1 ;    5;     0.0;  8258.3;    1;  3249.1;  3249.1;     0.0;  1551.2;
